,ID,ID_CONTA_CAIXA,ID_FIN_LANCAMENTO_PAGAR,ID_FIN_STATUS_PARCELA,NUMERO_PARCELA,DATA_EMISSAO,DATA_VENCIMENTO,DESCONTO_ATE,SOFRE_RETENCAO,VALOR,TAXA_JURO,TAXA_MULTA,TAXA_DESCONTO,VALOR_JURO,VALOR_MULTA,VALOR_DESCONTO
1467,2366,3,1847,2,1,2022-10-11,2022-03-02,2022-10-11,N,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,2367,3,1848,2,1,2022-10-11,2022-03-02,2022-10-11,N,2138.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,2368,3,1849,2,1,2022-10-11,2022-03-02,2022-10-11,N,780.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,2370,3,1850,2,1,2022-10-11,2022-03-02,2022-10-11,N,844.84,0.0,0.0,0.0,0.0,0.0,0.0
1471,2371,3,1851,2,1,2022-10-11,2022-03-02,2022-10-11,N,221.7,0.0,0.0,0.0,0.0,0.0,0.0
1472,2374,3,1853,2,1,2022-10-11,2022-03-02,2022-10-11,,119.9,0.0,0.0,0.0,0.0,0.0,0.0
1473,2375,3,1854,2,1,2022-10-11,2022-03-04,2022-10-11,N,5527.15,0.0,0.0,0.0,0.0,0.0,0.0
1474,2376,3,1855,2,1,2022-10-11,2022-03-04,2022-10-11,,86.16,0.0,0.0,0.0,0.0,0.0,0.0
1475,2377,3,1856,2,1,2022-10-11,2022-03-07,2022-10-11,N,560.69,0.0,0.0,0.0,0.0,0.0,0.0
1476,2378,3,1857,2,1,2022-10-11,2022-03-07,2022-10-11,N,551.91,0.0,0.0,0.0,0.0,0.0,0.0
1477,2379,3,1858,2,1,2022-10-11,2022-03-07,2022-10-11,N,52.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,2380,3,1859,2,1,2022-10-11,2022-03-07,2022-10-11,,40.41,0.0,0.0,0.0,0.0,0.0,0.0
1479,2381,3,1860,2,1,2022-10-11,2022-03-07,2022-10-11,N,84.33,0.0,0.0,0.0,0.0,0.0,0.0
1480,2382,3,1861,2,1,2022-10-11,2022-10-11,2022-10-11,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
1481,2384,3,1862,2,1,2022-10-11,2022-03-13,2022-10-11,N,2879.09,0.0,0.0,0.0,0.0,0.0,0.0
1482,2387,3,1864,2,1,2022-10-11,2022-10-11,2022-10-11,N,108.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,2388,8,1865,2,1,2022-10-11,2022-10-11,2022-10-11,N,810.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,2389,4,1866,2,1,2022-10-11,2022-03-14,2022-10-11,,1461.25,0.0,0.0,0.0,0.0,0.0,0.0
1485,2392,3,1867,2,1,2022-10-11,2022-03-14,2022-10-11,N,584.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,2393,3,1868,2,1,2022-10-11,2022-03-14,2022-10-11,N,1310.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,2394,3,1869,2,1,2022-10-11,2022-03-14,2022-10-11,N,504.55,0.0,0.0,0.0,0.0,0.0,0.0
1488,2395,3,1870,2,1,2022-10-11,2022-03-14,2022-10-11,N,54.8,0.0,0.0,0.0,0.0,0.0,0.0
1489,2396,3,1871,2,1,2022-10-11,2022-03-15,2022-10-11,N,2623.66,0.0,0.0,0.0,0.0,0.0,0.0
1490,2397,3,1872,2,1,2022-10-11,2022-03-16,2022-10-11,,4200.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,2398,3,1873,2,1,2022-10-11,2022-03-16,2022-10-11,,152.5,0.0,0.0,0.0,0.0,0.0,0.0
1492,2400,3,1874,2,1,2022-10-11,2022-03-16,2022-10-11,,901.66,0.0,0.0,0.0,0.0,0.0,0.0
1493,2401,3,1875,2,1,2022-10-11,2022-03-16,2022-10-11,,524.81,0.0,0.0,0.0,0.0,0.0,0.0
1494,2402,3,1876,2,1,2022-10-11,2022-03-16,2022-10-11,,361.38,0.0,0.0,0.0,0.0,0.0,0.0
1495,2403,3,1877,2,1,2022-10-11,2022-03-16,2022-10-11,,124.88,0.0,0.0,0.0,0.0,0.0,0.0
1496,2404,3,1878,2,1,2022-10-11,2022-03-16,2022-10-11,N,440.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,2405,3,1879,2,1,2022-10-11,2022-03-16,2022-10-11,,52.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,2406,3,1880,2,1,2022-10-11,2022-03-16,2022-10-11,,4260.64,0.0,0.0,0.0,0.0,0.0,0.0
1499,2407,3,1881,2,1,2022-10-11,2022-03-16,2022-10-11,,313.5,0.0,0.0,0.0,0.0,0.0,0.0
1500,2408,3,1882,2,1,2022-10-11,2022-03-17,2022-10-11,N,50.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,2409,3,1883,2,1,2022-10-11,2022-03-17,2022-10-11,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,2410,3,1884,2,1,2022-10-11,2022-03-18,2022-10-11,N,223.3,0.0,0.0,0.0,0.0,0.0,0.0
1503,2411,3,1885,2,1,2022-10-11,2022-03-18,2022-10-11,N,45.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,2412,3,1886,2,1,2022-10-11,2022-03-18,2022-10-11,N,72.03,0.0,0.0,0.0,0.0,0.0,0.0
1505,2413,3,1887,2,1,2022-10-11,2022-03-18,2022-10-11,N,30.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,2414,3,1888,2,1,2022-10-11,2022-03-18,2022-10-11,,17.62,0.0,0.0,0.0,0.0,0.0,0.0
1507,2415,3,1889,2,1,2022-10-11,2022-03-18,2022-10-11,,682.9,0.0,0.0,0.0,0.0,0.0,0.0
1508,2416,3,1890,2,1,2022-10-11,2022-03-23,2022-10-11,,4996.5,0.0,0.0,0.0,0.0,0.0,0.0
1509,2417,3,1891,2,1,2022-10-11,2022-03-23,2022-10-11,N,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,2418,3,1892,2,1,2022-10-11,2022-03-23,2022-10-11,,173.16,0.0,0.0,0.0,0.0,0.0,0.0
1511,2419,3,1893,2,1,2022-10-11,2022-03-23,2022-10-11,,1777.04,0.0,0.0,0.0,0.0,0.0,0.0
1512,2420,3,1894,2,1,2022-10-11,2022-03-23,2022-10-11,,600.69,0.0,0.0,0.0,0.0,0.0,0.0
1513,2421,3,1895,2,1,2022-10-11,2022-03-23,2022-10-11,,44.6,0.0,0.0,0.0,0.0,0.0,0.0
1514,2422,3,1896,2,1,2022-10-11,2022-03-23,2022-10-11,,545.84,0.0,0.0,0.0,0.0,0.0,0.0
1515,2423,3,1897,2,1,2022-10-11,2022-03-23,2022-10-11,,90.97,0.0,0.0,0.0,0.0,0.0,0.0
1516,2424,3,1898,2,1,2022-10-11,2022-03-23,2022-10-11,N,473.5,0.0,0.0,0.0,0.0,0.0,0.0
1517,2425,3,1899,2,1,2022-10-11,2022-03-23,2022-10-11,,212.7,0.0,0.0,0.0,0.0,0.0,0.0
1518,2427,3,1901,2,1,2022-10-11,2022-03-23,2022-10-11,,1760.48,0.0,0.0,0.0,0.0,0.0,0.0
1519,2428,3,1902,2,1,2022-10-11,2022-03-23,2022-10-11,,470.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,2429,3,1903,2,1,2022-10-11,2022-03-23,2022-10-11,,331.74,0.0,0.0,0.0,0.0,0.0,0.0
1521,2430,3,1904,2,1,2022-10-11,2022-03-23,2022-10-11,N,295.44,0.0,0.0,0.0,0.0,0.0,0.0
1522,2431,3,1905,2,1,2022-10-11,2022-03-23,2022-10-11,,142.88,0.0,0.0,0.0,0.0,0.0,0.0
1523,2432,3,1906,2,1,2022-10-11,2022-03-23,2022-10-11,N,31.1,0.0,0.0,0.0,0.0,0.0,0.0
1524,2433,3,1907,2,1,2022-10-11,2022-03-28,2022-10-11,N,10151.7,0.0,0.0,0.0,0.0,0.0,0.0
1525,2434,3,1908,2,1,2022-10-11,2022-03-31,2022-10-11,N,55.26,0.0,0.0,0.0,0.0,0.0,0.0
1526,2435,3,1909,2,1,2022-10-11,2022-03-31,2022-10-11,N,4750.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,2436,8,1910,2,1,2022-10-13,2022-10-13,2022-10-13,N,66.47,0.0,0.0,0.0,0.0,0.0,0.0
1528,2437,3,840,2,1,2022-10-13,2022-10-30,2022-10-13,N,22.64,0.0,0.0,0.0,0.0,0.0,0.0
1529,2438,3,1911,2,1,2022-10-13,2022-10-31,2022-10-13,N,300.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,2439,3,1912,2,1,2022-10-13,2022-10-31,2022-10-13,N,300.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,2444,3,1913,2,1,2022-10-13,2022-10-31,2022-10-13,N,300.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,2446,1,1915,2,1,2022-10-13,2022-03-02,2022-10-13,N,303.33,0.0,0.0,0.0,0.0,0.0,0.0
1533,2447,3,1086,2,1,2022-10-13,2022-10-12,2022-10-13,N,1949.08,0.0,0.0,0.0,0.0,0.0,0.0
1534,2448,3,1916,2,1,2022-10-13,2022-10-25,2022-10-13,N,24.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,2449,3,1917,2,1,2022-10-13,2022-10-25,2022-10-13,N,500.14,0.0,0.0,0.0,0.0,0.0,0.0
1536,2452,3,985,2,1,2022-10-13,2022-10-25,2022-10-13,N,3001.34,0.0,0.0,0.0,0.0,0.0,0.0
1537,2453,3,979,2,1,2022-10-13,2022-10-25,2022-10-13,N,650.39,0.0,0.0,0.0,0.0,0.0,0.0
1538,2454,3,1918,2,1,2022-10-13,2022-10-25,2022-10-13,,1696.18,0.0,0.0,0.0,0.0,0.0,0.0
1539,2455,3,1919,2,1,2022-10-13,2022-10-25,2022-10-13,,297.15,0.0,0.0,0.0,0.0,0.0,0.0
1540,2456,8,1920,2,1,2022-10-13,2022-10-13,2022-10-13,N,85.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,2457,8,1921,2,1,2022-10-13,2022-10-13,2022-10-13,N,76.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,2459,3,1922,2,1,2022-10-14,2022-10-11,2022-10-14,N,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,2460,3,1923,2,1,2022-10-14,2022-10-13,2022-10-14,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,2461,3,510,2,1,2022-10-14,2022-10-13,2022-10-14,N,4426.41,0.0,0.0,0.0,0.0,0.0,0.0
1545,2462,3,1924,2,1,2022-10-14,2022-10-13,2022-10-14,N,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2463,3,1925,2,1,2022-10-14,2022-10-25,2022-10-14,N,234.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,2465,8,1927,2,1,2022-10-14,2022-10-10,2022-10-14,N,69.6,0.0,0.0,0.0,0.0,0.0,0.0
1548,2466,8,1926,2,1,2022-10-14,2022-10-05,2022-10-14,N,0.32,0.0,0.0,0.0,0.0,0.0,0.0
1549,2467,1,1928,2,1,2022-10-14,2022-03-02,2022-10-14,N,146.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,2468,1,1929,2,1,2022-10-14,2022-03-02,2022-10-14,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,2469,1,1930,2,1,2022-10-14,2022-03-03,2022-10-14,N,1019.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,2470,1,1931,2,1,2022-10-14,2022-03-07,2022-10-14,N,790.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,2471,1,1932,2,1,2022-10-14,2022-03-07,2022-10-14,N,240.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,2472,1,1933,2,1,2022-10-14,2022-03-07,2022-10-14,N,28.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,2473,1,1934,2,1,2022-10-14,2022-03-08,2022-10-14,N,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,2474,1,1935,2,1,2022-10-14,2022-03-09,2022-10-14,N,2940.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,2475,1,1936,2,1,2022-10-14,2022-03-09,2022-10-14,N,1360.25,0.0,0.0,0.0,0.0,0.0,0.0
1558,2476,1,1937,2,1,2022-10-14,2022-03-09,2022-10-14,N,227.08,0.0,0.0,0.0,0.0,0.0,0.0
1559,2477,1,1938,2,1,2022-10-14,2022-03-10,2022-10-14,N,77.5,0.0,0.0,0.0,0.0,0.0,0.0
1560,2478,1,1939,2,1,2022-10-14,2022-03-11,2022-10-14,N,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,2479,1,1940,2,1,2022-10-14,2022-03-14,2022-10-14,N,45.28,0.0,0.0,0.0,0.0,0.0,0.0
1562,2480,1,1941,2,1,2022-10-14,2022-03-15,2022-10-14,N,1760.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,2481,1,1942,2,1,2022-10-14,2022-03-15,2022-10-14,N,2678.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,2482,1,1943,2,1,2022-10-14,2022-03-15,2022-10-14,N,1620.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,2483,1,1944,2,1,2022-10-14,2022-03-15,2022-10-14,N,400.01,0.0,0.0,0.0,0.0,0.0,0.0
1566,2484,1,1945,2,1,2022-10-14,2022-03-15,2022-10-14,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,2485,1,1946,2,1,2022-10-14,2022-03-15,2022-10-14,N,8.99,0.0,0.0,0.0,0.0,0.0,0.0
1568,2486,1,1947,2,1,2022-10-14,2022-03-16,2022-10-14,N,1457.9,0.0,0.0,0.0,0.0,0.0,0.0
1569,2487,1,1948,2,1,2022-10-14,2022-03-16,2022-10-14,N,159.8,0.0,0.0,0.0,0.0,0.0,0.0
1570,2489,1,1950,2,1,2022-10-14,2022-03-18,2022-10-14,N,757.07,0.0,0.0,0.0,0.0,0.0,0.0
1571,2490,1,1951,2,1,2022-10-14,2022-03-18,2022-10-14,N,731.18,0.0,0.0,0.0,0.0,0.0,0.0
1572,2491,1,1952,2,1,2022-10-14,2022-03-18,2022-10-14,N,400.01,0.0,0.0,0.0,0.0,0.0,0.0
1573,2492,1,1953,2,1,2022-10-14,2022-03-21,2022-10-14,N,910.01,0.0,0.0,0.0,0.0,0.0,0.0
1574,2493,1,1954,2,1,2022-10-14,2022-03-22,2022-10-14,N,389.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,2494,1,1955,2,1,2022-10-14,2022-03-22,2022-10-14,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
1576,2495,1,1949,2,1,2022-10-14,2022-03-18,2022-10-14,N,400.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,2496,1,1956,2,1,2022-10-14,2022-03-23,2022-10-14,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,2497,1,1957,2,1,2022-10-14,2022-03-25,2022-10-14,N,1051.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,2498,1,1958,2,1,2022-10-14,2022-03-30,2022-10-14,N,200.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,2499,1,1959,2,1,2022-10-14,2022-03-31,2022-10-14,N,55.26,0.0,0.0,0.0,0.0,0.0,0.0
1581,2502,8,1961,2,1,2022-10-17,2022-10-17,2022-10-17,N,8.5,0.0,0.0,0.0,0.0,0.0,0.0
1582,2503,3,1962,2,1,2022-10-17,2022-10-16,2022-10-17,N,955.26,0.0,0.0,0.0,0.0,0.0,0.0
1583,2504,3,1963,2,1,2022-10-17,2022-10-18,2022-10-17,,397.51,0.0,0.0,0.0,0.0,0.0,0.0
1584,2505,3,1964,2,1,2022-10-17,2022-10-18,2022-10-17,N,147.99,0.0,0.0,0.0,0.0,0.0,0.0
1585,2506,3,1965,2,1,2022-10-17,2022-10-18,2022-10-17,N,4057.2,0.0,0.0,0.0,0.0,0.0,0.0
1586,2507,3,1966,2,1,2022-10-17,2022-10-19,2022-10-17,N,180.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,2508,3,1967,2,1,2022-10-17,2022-10-21,2022-10-17,N,477.06,0.0,0.0,0.0,0.0,0.0,0.0
1588,2509,3,1967,2,2,2022-10-17,2022-11-18,2022-10-17,N,477.06,0.0,0.0,0.0,0.0,0.0,0.0
1589,2510,3,1967,2,3,2022-10-17,2022-12-16,2022-10-17,N,477.19,0.0,0.0,0.0,0.0,0.0,0.0
1590,2511,3,1968,2,1,2022-10-17,2022-10-21,2022-10-17,,611.39,0.0,0.0,0.0,0.0,0.0,0.0
1591,2516,3,1969,2,1,2022-10-17,2022-10-21,2022-10-17,N,549.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,2518,8,1610,2,1,2022-10-17,2022-10-21,2022-10-17,N,23961.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2519,8,1611,2,1,2022-10-17,2022-11-15,2022-10-17,N,31948.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,2520,8,1970,2,1,2022-10-17,2022-10-17,2022-10-17,N,19.5,0.0,0.0,0.0,0.0,0.0,0.0
1595,2521,8,339,2,1,2022-10-17,2022-10-20,2022-10-17,N,12981.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2525,3,1971,2,1,2022-10-17,2022-11-11,2022-10-17,N,19065.24,0.0,0.0,0.0,0.0,0.0,0.0
1597,2526,3,1971,2,2,2022-10-17,2022-11-18,2022-10-17,N,19065.26,0.0,0.0,0.0,0.0,0.0,0.0
1598,2527,3,1971,2,3,2022-10-17,2022-11-25,2022-10-17,N,19065.26,0.0,0.0,0.0,0.0,0.0,0.0
1599,2528,3,1971,2,4,2022-10-17,2022-12-02,2022-10-17,N,19065.26,0.0,0.0,0.0,0.0,0.0,0.0
1600,2529,3,1971,2,5,2022-10-17,2022-12-09,2022-10-17,N,19065.26,0.0,0.0,0.0,0.0,0.0,0.0
1601,2531,8,1972,2,1,2022-10-17,2022-10-17,2022-10-17,N,248.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,2532,4,1973,2,1,2022-10-17,2022-03-10,2022-10-17,N,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,2533,4,1974,2,1,2022-10-17,2022-04-10,2022-10-17,N,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,2534,4,1975,2,1,2022-10-17,2022-05-10,2022-10-17,N,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,2535,4,1976,2,1,2022-10-17,2022-06-10,2022-10-17,N,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,2536,4,1977,2,1,2022-10-17,2022-07-10,2022-10-17,N,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,2537,4,1978,2,1,2022-10-17,2022-08-10,2022-10-17,N,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,2538,4,1979,2,1,2022-10-17,2022-09-10,2022-10-17,N,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,2539,4,1980,2,1,2022-10-17,2022-10-10,2022-10-17,N,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,2540,4,1981,2,1,2022-10-17,2022-11-10,2022-10-17,N,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,2541,8,1982,2,1,2022-10-17,2022-12-10,2022-10-17,N,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,2543,3,1984,2,1,2022-10-17,2022-10-31,2022-10-17,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
1613,2544,3,1985,2,1,2022-10-17,2022-10-17,2022-10-17,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
1614,2545,8,655,2,1,2022-10-18,2022-10-18,2022-10-18,N,1989.34,0.0,0.0,0.0,0.0,0.0,0.0
1615,2549,1,1989,2,1,2022-10-18,2022-01-03,2022-10-18,N,180.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,2550,1,1990,2,1,2022-10-18,2022-01-04,2022-10-18,N,72.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,2551,1,1991,2,1,2022-10-18,2022-01-04,2022-10-18,N,2204.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,2552,1,1992,2,1,2022-10-18,2022-01-05,2022-10-18,N,1760.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,2553,1,1993,2,1,2022-10-18,2022-01-06,2022-10-18,N,55.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,2554,1,1994,2,1,2022-10-18,2022-01-06,2022-10-18,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
1621,2556,1,1996,2,1,2022-10-18,2022-01-10,2022-10-18,,119.9,0.0,0.0,0.0,0.0,0.0,0.0
1622,2557,1,1997,2,1,2022-10-18,2022-01-10,2022-10-18,N,77.5,0.0,0.0,0.0,0.0,0.0,0.0
1623,2558,1,1998,2,1,2022-10-18,2022-02-10,2022-10-18,N,77.5,0.0,0.0,0.0,0.0,0.0,0.0
1624,2559,1,1999,2,1,2022-10-18,2022-01-20,2022-10-18,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,2560,1,2000,2,1,2022-10-18,2022-01-21,2022-10-18,N,12.43,0.0,0.0,0.0,0.0,0.0,0.0
1626,2561,1,2001,2,1,2022-10-18,2022-01-21,2022-10-18,N,11.91,0.0,0.0,0.0,0.0,0.0,0.0
1627,2562,1,1649,2,1,2022-10-18,2022-02-01,2022-10-18,N,1078.68,0.0,0.0,0.0,0.0,0.0,0.0
1628,2563,1,2002,2,1,2022-10-18,2022-01-25,2022-10-18,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,2564,1,2003,2,1,2022-10-18,2022-01-28,2022-10-18,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,2565,1,2004,2,1,2022-10-18,2022-01-31,2022-10-18,N,445.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,2566,1,2005,2,1,2022-10-18,2022-01-31,2022-10-18,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,2567,1,2006,2,1,2022-10-18,2022-01-31,2022-10-18,N,449.32,0.0,0.0,0.0,0.0,0.0,0.0
1633,2569,1,2007,2,1,2022-10-18,2022-02-01,2022-10-18,N,354.8,0.0,0.0,0.0,0.0,0.0,0.0
1634,2570,1,2008,2,1,2022-10-18,2022-02-01,2022-10-18,N,459.99,0.0,0.0,0.0,0.0,0.0,0.0
1635,2571,1,2009,2,1,2022-10-18,2022-02-02,2022-10-18,N,2902.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,2572,1,2010,2,1,2022-10-18,2022-02-02,2022-10-18,N,1540.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,2573,1,2011,2,1,2022-10-18,2022-02-04,2022-10-18,N,240.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,2574,1,2012,2,1,2022-10-18,2022-02-04,2022-10-18,N,245.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,2575,1,2013,2,1,2022-10-18,2022-02-04,2022-10-18,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,2576,1,2014,2,1,2022-10-18,2022-02-10,2022-10-18,N,1078.68,0.0,0.0,0.0,0.0,0.0,0.0
1641,2577,1,2015,2,1,2022-10-18,2022-02-10,2022-10-18,N,185.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,2578,1,2016,2,1,2022-10-18,2022-02-10,2022-10-18,N,152.95,0.0,0.0,0.0,0.0,0.0,0.0
1643,2579,1,2017,2,1,2022-10-18,2022-02-11,2022-10-18,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,2580,1,2018,2,1,2022-10-18,2022-02-14,2022-10-18,N,613.95,0.0,0.0,0.0,0.0,0.0,0.0
1645,2581,1,2019,2,1,2022-10-18,2022-02-15,2022-10-18,N,556.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,2582,8,1414,2,1,2022-10-18,2022-10-18,2022-10-18,N,2345.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,2583,1,1995,2,1,2022-10-18,2022-01-10,2022-10-18,N,103.99,0.0,0.0,0.0,0.0,0.0,0.0
1648,2584,1,2020,2,1,2022-10-18,2022-02-21,2022-10-18,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,2585,1,2021,2,1,2022-10-18,2022-02-18,2022-10-18,N,800.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,2586,3,2022,2,1,2022-10-18,2022-01-03,2022-10-18,N,58.6,0.0,0.0,0.0,0.0,0.0,0.0
1651,2587,3,2023,2,1,2022-10-18,2022-01-05,2022-10-18,N,52.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,2588,3,2024,2,1,2022-10-18,2022-01-07,2022-10-18,N,320.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,2589,3,2025,2,1,2022-10-18,2022-01-07,2022-10-18,N,288.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,2590,3,2026,2,1,2022-10-18,2022-01-10,2022-10-18,,250.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,2591,3,2027,2,1,2022-10-18,2022-01-10,2022-10-18,,750.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,2592,3,2028,2,1,2022-10-18,2022-01-11,2022-10-18,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,2593,3,2029,2,1,2022-10-18,2022-01-13,2022-10-18,N,2943.98,0.0,0.0,0.0,0.0,0.0,0.0
1658,2594,3,2030,2,1,2022-10-18,2022-01-13,2022-10-18,,9.49,0.0,0.0,0.0,0.0,0.0,0.0
1659,2595,3,2031,2,1,2022-10-18,2022-01-13,2022-10-18,N,12.25,0.0,0.0,0.0,0.0,0.0,0.0
1660,2596,3,2032,2,1,2022-10-18,2022-10-31,2022-10-18,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
1661,2597,3,2033,2,1,2022-10-18,2022-10-21,2022-10-18,,255.71,0.0,0.0,0.0,0.0,0.0,0.0
1662,2601,3,2034,2,1,2022-10-18,2022-11-14,2022-10-18,,2584.57,0.0,0.0,0.0,0.0,0.0,0.0
1663,2602,3,2034,2,2,2022-10-18,2022-11-22,2022-10-18,,2584.57,0.0,0.0,0.0,0.0,0.0,0.0
1664,2603,3,2034,2,3,2022-10-18,2022-11-30,2022-10-18,,2585.35,0.0,0.0,0.0,0.0,0.0,0.0
1665,2604,3,2035,2,1,2022-10-19,2022-01-13,2022-10-19,N,148.66,0.0,0.0,0.0,0.0,0.0,0.0
1666,2606,3,2037,2,1,2022-10-19,2022-01-14,2022-10-19,N,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,2607,3,2038,2,1,2022-10-19,2022-01-14,2022-10-19,,361.38,0.0,0.0,0.0,0.0,0.0,0.0
1668,2608,3,2039,2,1,2022-10-19,2022-01-15,2022-10-19,N,1310.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,2609,3,2040,2,1,2022-10-19,2022-01-17,2022-10-19,N,2611.16,0.0,0.0,0.0,0.0,0.0,0.0
1670,2610,3,2041,2,1,2022-10-19,2022-01-14,2022-10-19,N,54.8,0.0,0.0,0.0,0.0,0.0,0.0
1671,2612,3,2042,2,1,2022-10-19,2022-01-14,2022-10-19,N,1620.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,2613,3,2043,2,1,2022-10-19,2022-01-17,2022-10-19,N,2528.97,0.0,0.0,0.0,0.0,0.0,0.0
1673,2614,3,2044,2,1,2022-10-19,2022-01-20,2022-10-19,,338.89,0.0,0.0,0.0,0.0,0.0,0.0
1674,2615,3,2045,2,1,2022-10-19,2022-01-20,2022-10-19,,52.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,2616,3,2046,2,1,2022-10-19,2022-01-20,2022-10-19,N,116.25,0.0,0.0,0.0,0.0,0.0,0.0
